test_ID,Dataset,Adjacencia,k,Ponderacao,Simetrica,Conectado,Propagacao,PorcRot,NumExp,SeedExp,TempExp,NumNRot,Acuracia,F_measure
834,analcatdata_authorship-458.data,symKNN,4,HM,True,True,LapRLS,0.08,0,3,179.78971110184986,0,0.25,0.0677772563523771
835,analcatdata_authorship-458.data,symKNN,4,HM,True,True,LapRLS,0.1,0,178,180.5144835948944,0,0.25,0.0722563764139256
836,analcatdata_authorship-458.data,symKNN,4,LLE,True,True,LapRLS,0.02,0,41,181.2831693808237,0,0.25,0.0713299507244962
837,analcatdata_authorship-458.data,symKNN,4,LLE,True,True,LapRLS,0.05,0,98,182.0294781645139,0,0.25,0.0716417600016639
838,analcatdata_authorship-458.data,symKNN,4,LLE,True,True,LapRLS,0.08,0,25,182.764099919796,0,0.25,0.0685751644896994
839,analcatdata_authorship-458.data,symKNN,4,LLE,True,True,LapRLS,0.1,0,104,183.49244031906127,0,0.25,0.0689458689458689
840,analcatdata_authorship-458.data,symFKNN,4,RBF,True,True,LapRLS,0.02,0,37,184.3521273533503,0,0.25,0.0705690453400011
841,analcatdata_authorship-458.data,symFKNN,4,RBF,True,True,LapRLS,0.05,0,172,185.0958120107651,0,0.25,0.0724323762774812
842,analcatdata_authorship-458.data,symFKNN,4,RBF,True,True,LapRLS,0.08,0,3,185.82799096504849,0,0.25,0.0677772563523771
843,analcatdata_authorship-458.data,symFKNN,4,RBF,True,True,LapRLS,0.1,0,178,186.5573008139928,0,0.25,0.0722563764139256
844,analcatdata_authorship-458.data,symFKNN,4,HM,True,True,LapRLS,0.02,0,41,187.61991717020672,0,0.25,0.0713299507244962
845,analcatdata_authorship-458.data,symFKNN,4,HM,True,True,LapRLS,0.05,0,98,188.3701529781024,0,0.25,0.0716417600016639
846,analcatdata_authorship-458.data,symFKNN,4,HM,True,True,LapRLS,0.08,0,25,189.12573961814243,0,0.25,0.0685751644896994
847,analcatdata_authorship-458.data,symFKNN,4,HM,True,True,LapRLS,0.1,0,104,1414.845679028829,0,0.25,0.0689458689458689
848,analcatdata_authorship-458.data,symFKNN,4,LLE,True,True,LapRLS,0.02,0,37,1417.8595298250516,0,0.25,0.0705690453400011
849,analcatdata_authorship-458.data,symFKNN,4,LLE,True,True,LapRLS,0.05,0,172,1419.3319924076395,0,0.25,0.0724323762774812
850,analcatdata_authorship-458.data,symFKNN,4,LLE,True,True,LapRLS,0.08,0,3,1421.1332899808883,0,0.25,0.0677772563523771
851,analcatdata_authorship-458.data,symFKNN,4,LLE,True,True,LapRLS,0.1,0,178,1422.1422552069027,0,0.25,0.0722563764139256
852,analcatdata_authorship-458.data,MST,4,RBF,True,True,LapRLS,0.02,0,41,1423.6128055930135,0,0.25,0.0713299507244962
853,analcatdata_authorship-458.data,MST,4,RBF,True,True,LapRLS,0.05,0,98,1425.0627907554308,0,0.25,0.0716417600016639
854,analcatdata_authorship-458.data,MST,4,RBF,True,True,LapRLS,0.08,0,25,1426.8263238946597,0,0.25,0.0685751644896994
855,analcatdata_authorship-458.data,MST,4,RBF,True,True,LapRLS,0.1,0,104,1428.1182003736496,0,0.25,0.0689458689458689
856,analcatdata_authorship-458.data,MST,4,HM,True,True,LapRLS,0.02,0,37,1429.661301636696,0,0.25,0.0705690453400011
857,analcatdata_authorship-458.data,MST,4,HM,True,True,LapRLS,0.05,0,172,1431.473396674792,0,0.25,0.0724323762774812
858,analcatdata_authorship-458.data,MST,4,HM,True,True,LapRLS,0.08,0,3,1433.063223540783,0,0.25,0.0677772563523771
859,analcatdata_authorship-458.data,MST,4,HM,True,True,LapRLS,0.1,0,178,1434.307657702764,0,0.25,0.0722563764139256
860,analcatdata_authorship-458.data,MST,4,LLE,True,True,LapRLS,0.02,0,41,1435.9770967125892,0,0.25,0.0713299507244962
861,analcatdata_authorship-458.data,MST,4,LLE,True,True,LapRLS,0.05,0,98,1437.1533198197685,0,0.25,0.0716417600016639
862,analcatdata_authorship-458.data,MST,4,LLE,True,True,LapRLS,0.08,0,25,1437.9451382040977,0,0.25,0.0685751644896994
863,analcatdata_authorship-458.data,MST,4,LLE,True,True,LapRLS,0.1,0,104,1438.7463230450949,0,0.25,0.0689458689458689
864,analcatdata_authorship-458.data,mutKNN,6,RBF,True,True,LapRLS,0.02,0,37,1439.6745775381723,0,0.25,0.0705690453400011
865,analcatdata_authorship-458.data,mutKNN,6,RBF,True,True,LapRLS,0.05,0,172,1440.4772264281908,0,0.25,0.0724323762774812
866,analcatdata_authorship-458.data,mutKNN,6,RBF,True,True,LapRLS,0.08,0,3,1441.3970394333203,0,0.25,0.0677772563523771
867,analcatdata_authorship-458.data,mutKNN,6,RBF,True,True,LapRLS,0.1,0,178,1442.3147958199183,0,0.25,0.0722563764139256
868,analcatdata_authorship-458.data,mutKNN,6,HM,True,True,LapRLS,0.02,0,41,1443.4435950835546,0,0.25,0.0713299507244962
869,analcatdata_authorship-458.data,mutKNN,6,HM,True,True,LapRLS,0.05,0,98,1444.244211423397,0,0.25,0.0716417600016639
870,analcatdata_authorship-458.data,mutKNN,6,HM,True,True,LapRLS,0.08,0,25,1445.0355110526084,0,0.25,0.0685751644896994
871,analcatdata_authorship-458.data,mutKNN,6,HM,True,True,LapRLS,0.1,0,104,1445.8380642255147,0,0.25,0.0689458689458689
872,analcatdata_authorship-458.data,mutKNN,6,LLE,True,True,LapRLS,0.02,0,37,1446.6820423563322,0,0.25,0.0705690453400011
873,analcatdata_authorship-458.data,mutKNN,6,LLE,True,True,LapRLS,0.05,0,172,1447.5063910722731,0,0.25,0.0724323762774812
874,analcatdata_authorship-458.data,mutKNN,6,LLE,True,True,LapRLS,0.08,0,3,1448.2858282725017,0,0.25,0.0677772563523771
875,analcatdata_authorship-458.data,mutKNN,6,LLE,True,True,LapRLS,0.1,0,178,1449.3231668114663,0,0.25,0.0722563764139256
876,analcatdata_authorship-458.data,symKNN,6,RBF,True,True,LapRLS,0.02,0,41,1450.340570306778,0,0.25,0.0713299507244962
877,analcatdata_authorship-458.data,symKNN,6,RBF,True,True,LapRLS,0.05,0,98,1451.2300592144331,0,0.25,0.0716417600016639
878,analcatdata_authorship-458.data,symKNN,6,RBF,True,True,LapRLS,0.08,0,25,1452.132581937313,0,0.25,0.0685751644896994
879,analcatdata_authorship-458.data,symKNN,6,RBF,True,True,LapRLS,0.1,0,104,1453.0064374407132,0,0.25,0.0689458689458689
880,analcatdata_authorship-458.data,symKNN,6,HM,True,True,LapRLS,0.02,0,37,1454.2763870835304,0,0.25,0.0705690453400011
881,analcatdata_authorship-458.data,symKNN,6,HM,True,True,LapRLS,0.05,0,172,1455.0796616355578,0,0.25,0.0724323762774812
882,analcatdata_authorship-458.data,symKNN,6,HM,True,True,LapRLS,0.08,0,3,1456.0064598759016,0,0.25,0.0677772563523771
883,analcatdata_authorship-458.data,symKNN,6,HM,True,True,LapRLS,0.1,0,178,1456.8554325977962,0,0.25,0.0722563764139256
884,analcatdata_authorship-458.data,symKNN,6,LLE,True,True,LapRLS,0.02,0,41,1457.8689949631691,0,0.25,0.0713299507244962
885,analcatdata_authorship-458.data,symKNN,6,LLE,True,True,LapRLS,0.05,0,98,1458.7077697316806,0,0.25,0.0716417600016639
886,analcatdata_authorship-458.data,symKNN,6,LLE,True,True,LapRLS,0.08,0,25,1459.605357269446,0,0.25,0.0685751644896994
887,analcatdata_authorship-458.data,symKNN,6,LLE,True,True,LapRLS,0.1,0,104,1460.8870882431663,0,0.25,0.0689458689458689
888,analcatdata_authorship-458.data,symFKNN,6,RBF,True,True,LapRLS,0.02,0,37,1462.1434418757756,0,0.25,0.0705690453400011
889,analcatdata_authorship-458.data,symFKNN,6,RBF,True,True,LapRLS,0.05,0,172,1462.9452667077385,0,0.25,0.0724323762774812
890,analcatdata_authorship-458.data,symFKNN,6,RBF,True,True,LapRLS,0.08,0,3,1463.7256870786348,0,0.25,0.0677772563523771
891,analcatdata_authorship-458.data,symFKNN,6,RBF,True,True,LapRLS,0.1,0,178,1464.8036060929298,0,0.25,0.07225637641392565
